spatial_resolution [arcsec],integration_time [s],velocity_resolution [Km/s],J2000 coordinates,frequency_resolution [MHz]
5.314946597045409,5569.495,0.333274520996797,J2000 19h23m44.18000001s +14d30m31.40996195s,0.244
5.314946597045409,5569.495,0.333274520996797,J2000 19h23m44.18000001s +14d30m31.40996195s,0.244
5.802098804642952,36.288,38.87224355701299,J2000 20h31m07.90000001s +21d22m16.00000003s,31.25
5.802098804642952,36.288,38.87224355701299,J2000 20h31m07.90000001s +21d22m16.00000003s,31.25
5.802098804642952,36.288,38.87224355701299,J2000 20h31m07.90000001s +21d22m16.00000003s,31.25
5.802098804642952,36.288,38.87224355701299,J2000 20h31m07.90000001s +21d22m16.00000003s,31.25
0.1479503948828267,189.548,3.3044384078761904,J2000 03h33m36.45798017s -36d08m26.36974701s,31.25
0.0607467612973354,5987.49,0.9520223657511304,J2000 05h38m05.24864225s -01d15m21.64707161s,31.25
5.082934448191759,1632.96,0.09917179974121408,J2000 19h06m01.5s +06d46m35s,0.07
0.0607467612973354,5987.49,0.9520223657511304,J2000 05h38m05.24864225s -01d15m21.64707161s,31.25
6.438437588125683,56.448,38.87224355701299,J2000 20h23m57.96000001s +35d12m26.90000002s,31.25
6.438437588125683,56.448,38.87224355701299,J2000 20h23m57.96000001s +35d12m26.90000002s,31.25
6.438437588125683,56.448,38.87224355701299,J2000 20h23m57.96000001s +35d12m26.90000002s,31.25
6.438437588125683,56.448,38.87224355701299,J2000 20h23m57.96000001s +35d12m26.90000002s,31.25
6.283207905948325,56.448,38.87224355701299,J2000 20h23m24.20000001s +31d38m41.90000002s,31.25
6.283207905948325,56.448,38.87224355701299,J2000 20h23m24.20000001s +31d38m41.90000002s,31.25
6.283207905948325,56.448,38.87224355701299,J2000 20h23m24.20000001s +31d38m41.90000002s,31.25
1.0952518236121145,5557.781,90.51495853175369,J2000 19h22m58.99405022s -54d32m18.48497277s,31.25
1.7806012773516062,678.865,0.2269200106600504,J2000 18h47m41.45999797s -02d00m27.59991096s,0.5640000000000001
0.395150002755733,13305.6,5.621280509388668,J2000 10h01m40.69s +01d54m52.5s,7.812
4.851844877208548,965.791,0.6391484232996578,J2000 04h17m37.5266316s -62d47m02.81417418s,1.938
0.1651570269496109,604.8,8.148662005188825,J2000 03h46m41.13s -52d05m02.101s,7.812
0.1651570269496109,604.8,8.148662005188825,J2000 03h46m41.13s -52d05m02.101s,7.812
3.285792219759572,36.288,1.0043474041072444,J2000 16h44m36.72000001s -48d32m54.6000001s,0.294
0.1651570269496109,604.8,8.148662005188825,J2000 03h46m41.13s -52d05m02.101s,7.812
3.285792219759572,36.288,1.0043474041072444,J2000 16h44m36.72000001s -48d32m54.6000001s,0.294
3.285792219759572,36.288,1.0043474041072444,J2000 16h44m36.72000001s -48d32m54.6000001s,0.294
3.285792219759572,36.288,1.0043474041072444,J2000 16h44m36.72000001s -48d32m54.6000001s,0.294
3.223148531592528,36.288,1.0043474041072444,J2000 16h40m12.28800001s -47d05m17.52000008s,0.294
4.983171269778883,1179.36,1.4673056920074887,J2000 12h27m26.558s +11d06m27.14s,1.1280000000000001
4.983171269778883,1179.36,1.4673056920074887,J2000 12h27m26.558s +11d06m27.14s,1.1280000000000001
4.983171269778883,1179.36,1.4673056920074887,J2000 12h27m26.558s +11d06m27.14s,1.1280000000000001
10.02418141498758,1874.879,2.9750490584658618,J2000 06h55m40.26981297s -02d20m15.69573759s,1.1280000000000001
10.02418141498758,1874.879,2.9750490584658618,J2000 06h55m40.26981297s -02d20m15.69573759s,1.1280000000000001
1.5896530251265213,786.24,0.35195577266017164,J2000 17h12m08.928s -38d31m35.472s,0.122
0.6847013050941141,1209.6,0.3867222417378552,J2000 18h35m54.4s -07d59m44.6s,0.5640000000000001
0.6847013050941141,1209.6,0.3867222417378552,J2000 18h35m54.4s -07d59m44.6s,0.5640000000000001
0.6847013050941141,1209.6,0.3867222417378552,J2000 18h35m54.4s -07d59m44.6s,0.5640000000000001
0.296271741250528,423.36,53.609390012079764,J2000 03h29m10.68s +31d18m20.48700001s,62.5
4.024442944780376,5009.76,0.3867166952058998,J2000 18h47m07.76000001s -02d00m12.17s,0.5640000000000001
0.296271741250528,423.36,53.609390012079764,J2000 03h29m10.68s +31d18m20.48700001s,62.5
0.6704173435717691,96.768,35.5980687755014,J2000 10h00m02.06999999s +02d01m32.7s,31.25
0.6704173435717691,96.768,35.5980687755014,J2000 10h00m02.06999999s +02d01m32.7s,31.25
0.67586882219259,96.768,35.5980687755014,J2000 10h02m33.36999999s +02d37m01.49s,31.25
0.6499085517324581,104.832,36.11989444319106,J2000 09h58m47.06999999s +02d07m21.43s,31.25
0.6499085517324581,104.832,36.11989444319106,J2000 09h58m47.06999999s +02d07m21.43s,31.25
0.7094012438628192,96.768,39.793800280232134,J2000 10h00m08.94999999s +02d40m10.67s,31.25
0.7094012438628192,96.768,39.793800280232134,J2000 10h00m08.94999999s +02d40m10.67s,31.25
0.7094012438628192,96.768,39.793800280232134,J2000 10h00m08.94999999s +02d40m10.67s,31.25
0.7094012438628192,96.768,39.793800280232134,J2000 10h00m08.94999999s +02d40m10.67s,31.25
0.7070915751241025,96.768,39.793800280232134,J2000 10h01m37.29s +02d34m56.64s,31.25
0.7070915751241025,96.768,39.793800280232134,J2000 10h01m37.29s +02d34m56.64s,31.25
0.7070915751241025,96.768,39.793800280232134,J2000 10h01m37.29s +02d34m56.64s,31.25
0.7070915751241025,96.768,39.793800280232134,J2000 10h01m37.29s +02d34m56.64s,31.25
0.2882930476613926,4173.12,0.1614621230305554,J2000 17h11m23.12499999s -27d24m32.87000003s,0.14100000000000001
0.2882930476613926,4173.12,0.1614621230305554,J2000 17h11m23.12499999s -27d24m32.87000003s,0.14100000000000001
0.2882930476613926,4173.12,0.1614621230305554,J2000 17h11m23.12499999s -27d24m32.87000003s,0.14100000000000001
0.2882930476613926,4173.12,0.1614621230305554,J2000 17h11m23.12499999s -27d24m32.87000003s,0.14100000000000001
3.99637456263235,5009.76,0.3867166952058998,J2000 18h44m17.52000001s -04d02m02.40000001s,0.5640000000000001
3.99637456263235,5009.76,0.3867166952058998,J2000 18h44m17.52000001s -04d02m02.40000001s,0.5640000000000001
0.3005803409614135,4717.44,0.16146059140672805,J2000 16h31m35.7s -24d01m29.60000006s,0.14100000000000001
1.0753982615766868,544.32,0.16146318916389224,J2000 16h31m35.70000001s -24d01m29.60000004s,0.14100000000000001
3.933511806074117,5009.76,0.3867166952058998,J2000 18h33m39.40000001s -08d12m33.24000001s,0.5640000000000001
0.3005803409614135,4717.44,0.16146059140672805,J2000 16h31m35.7s -24d01m29.60000006s,0.14100000000000001
1.1725671370690944,756.0,0.18281488013301014,J2000 16h31m35.69999999s -24d01m29.60000004s,0.14100000000000001
1.1725671370690944,756.0,0.18281488013301014,J2000 16h31m35.69999999s -24d01m29.60000004s,0.14100000000000001
1.1725671370690944,756.0,0.18281488013301014,J2000 16h31m35.69999999s -24d01m29.60000004s,0.14100000000000001
1.1725671370690944,756.0,0.18281488013301014,J2000 16h31m35.69999999s -24d01m29.60000004s,0.14100000000000001
1.1725671370690944,756.0,0.18281488013301014,J2000 16h31m35.69999999s -24d01m29.60000004s,0.14100000000000001
1.1725671370690944,756.0,0.18281488013301014,J2000 16h31m35.69999999s -24d01m29.60000004s,0.14100000000000001
0.5571608430813021,4687.2,0.18284798223556958,J2000 03h29m10.539s +31d13m30.92s,0.14100000000000001
0.1171566800534987,7620.48,0.16147422006974665,J2000 03h29m10.539s +31d13m30.92000004s,0.14100000000000001
0.1171566800534987,7620.48,0.16147422006974665,J2000 03h29m10.539s +31d13m30.92000004s,0.14100000000000001
0.1852772074528037,302.4,38.87224324937599,J2000 03h07m49.37999999s -50d41m39.10000012s,31.25
0.1852772074528037,302.4,38.87224324937599,J2000 03h07m49.37999999s -50d41m39.10000012s,31.25
0.1852772074528037,302.4,38.87224324937599,J2000 03h07m49.37999999s -50d41m39.10000012s,31.25
0.1852772074528037,302.4,38.87224324937599,J2000 03h07m49.37999999s -50d41m39.10000012s,31.25
1.1902749926107017,302.4,1.460961159857494,J2000 12h36m49.816s +13d09m46.32999999s,1.1280000000000001
1.1902749926107017,302.4,1.460961159857494,J2000 12h36m49.816s +13d09m46.32999999s,1.1280000000000001
1.1902749926107017,302.4,1.460961159857494,J2000 12h36m49.816s +13d09m46.32999999s,1.1280000000000001
1.1902749926107017,302.4,1.460961159857494,J2000 12h36m49.816s +13d09m46.32999999s,1.1280000000000001
0.1042761964352932,5322.24,0.15055655795121486,J2000 04h27m02.666s +26d05m30.38s,0.122
0.2080173351435371,4475.52,3.8113171816188847,J2000 09h07m50.01999999s +01d01m41.94s,3.904
0.0961308981697258,1814.4,26.65396058123241,J2000 03h32m22.5667s -27d48m14.854s,31.25
0.0961135639538702,1814.4,26.65396058123241,J2000 03h32m35.7185s -27d49m16.034s,31.25
0.0961308981697258,1814.4,26.65396058123241,J2000 03h32m22.5667s -27d48m14.854s,31.25
3.670355108648972,4233.572,0.09182713625466685,J2000 00h42m26.00328497s -73d04m18.02075934s,31.25
0.3396073029877555,1179.36,1.1535086817360243,J2000 18h33m39.9192s -21d03m39.888s,1.1280000000000001
0.3396073029877555,1179.36,1.1535086817360243,J2000 18h33m39.9192s -21d03m39.888s,1.1280000000000001
1.7352802059097048,1481.76,10.5375459767186,J2000 08h25m50.6854248s +18d10m00.080112s,31.25
1.7352802059097048,1481.76,10.5375459767186,J2000 08h25m50.6854248s +18d10m00.080112s,31.25
1.7352802059097048,1481.76,10.5375459767186,J2000 08h25m50.6854248s +18d10m00.080112s,31.25
1.7352802059097048,1481.76,10.5375459767186,J2000 08h25m50.6854248s +18d10m00.080112s,31.25
0.5950017623446675,151.2,0.6193881367600306,J2000 11h28m50.89999999s -62d15m09.00000002s,0.976
2.019281090619132,8346.24,10.183616492881148,J2000 03h32m37.9s -27d46m25s,3.904
1.2347802676806965,8316.0,11.287337845291036,J2000 03h32m37.9s -27d46m25s,3.904
1.2347802676806965,8316.0,11.287337845291036,J2000 03h32m37.9s -27d46m25s,3.904
0.0830959406630684,3592.512,0.1039793114711626,J2000 04h39m53.87s +26d03m09.60000002s,0.976
0.355556495491777,2479.68,0.16146750444564018,J2000 16h26m21.71999999s -24d22m50.70000003s,0.14100000000000001
0.0665578712635795,5044.032,10.779097764174164,J2000 00h37m01.40999999s +09d10m22.31000001s,31.25
0.0665578712635795,5044.032,10.779097764174164,J2000 00h37m01.40999999s +09d10m22.31000001s,31.25
1.3387035323571257,224.634,0.3332983785691811,J2000 19h23m44.18s +14d30m28.88080835s,0.244
1.3387035323571257,224.634,0.3332983785691811,J2000 19h23m44.18s +14d30m28.88080835s,0.244
1.0503430741475934,272.16,0.19578614754902832,J2000 16h57m19.64299999s -16d09m23.92000001s,0.07
1.0503430741475934,272.16,0.19578614754902832,J2000 16h57m19.64299999s -16d09m23.92000001s,0.07
1.0503430741475934,272.16,0.19578614754902832,J2000 16h57m19.64299999s -16d09m23.92000001s,0.07
1.0503430741475934,272.16,0.19578614754902832,J2000 16h57m19.64299999s -16d09m23.92000001s,0.07
0.7359435919196141,213.385,0.6400432082888502,J2000 12h34m30.57883319s +02d10m47.2850953s,1.938
0.8618932942573965,695.52,0.1828578562114409,J2000 04h31m34.14s +18d08m05.1s,0.14100000000000001
6.729986892891362,1391.04,0.11420096275864898,J2000 18h42m46.90000001s -04d04m08s,1.1280000000000001
6.729986892891362,1391.04,0.11420096275864898,J2000 18h42m46.90000001s -04d04m08s,1.1280000000000001
6.729986892891362,1391.04,0.11420096275864898,J2000 18h42m46.90000001s -04d04m08s,1.1280000000000001
6.729986892891362,1391.04,0.11420096275864898,J2000 18h42m46.90000001s -04d04m08s,1.1280000000000001
6.729986892891362,1391.04,0.11420096275864898,J2000 18h42m46.90000001s -04d04m08s,1.1280000000000001
6.283207905948325,56.448,38.87224355701299,J2000 20h23m24.20000001s +31d38m41.90000002s,31.25
6.446496429566898,56.448,38.87224355701299,J2000 20h17m30.21000001s +36d41m49.60000003s,31.25
6.446496429566898,56.448,38.87224355701299,J2000 20h17m30.21000001s +36d41m49.60000003s,31.25
0.4451881643333262,6894.72,4.979333608967094,J2000 03h32m32.03s -27d45m37.10000003s,3.904
0.4451881643333262,6894.72,4.979333608967094,J2000 03h32m32.03s -27d45m37.10000003s,3.904
0.4451881643333262,6894.72,4.979333608967094,J2000 03h32m32.03s -27d45m37.10000003s,3.904
1.1209075177641414,72.578,0.6389567577090288,J2000 02h46m21.97218811s -30d17m23.4727766s,1.938
0.2455927004423768,1527.446,0.22694668079924346,J2000 18h47m36.60999796s -02d00m51.09991067s,0.5640000000000001
1.5952076640347077,1451.52,0.373441076110765,J2000 18h53m18.00000001s +01d25m25s,0.122
1.5952076640347077,1451.52,0.373441076110765,J2000 18h53m18.00000001s +01d25m25s,0.122
1.5952076640347077,1451.52,0.373441076110765,J2000 18h53m18.00000001s +01d25m25s,0.122
3.245720193018561,72.576,1.0043351573119939,J2000 13h42m28.704s -59d01m25.32000003s,0.294
3.245720193018561,72.576,1.0043351573119939,J2000 13h42m28.704s -59d01m25.32000003s,0.294
3.245720193018561,72.576,1.0043351573119939,J2000 13h42m28.704s -59d01m25.32000003s,0.294
3.245720193018561,72.576,1.0043351573119939,J2000 13h42m28.704s -59d01m25.32000003s,0.294
3.309564671644172,72.576,1.0043351573119939,J2000 13h36m45.984s -62d03m36.72000003s,0.294
3.309564671644172,72.576,1.0043351573119939,J2000 13h36m45.984s -62d03m36.72000003s,0.294
3.0573519237210656,36.288,1.0043307142663873,J2000 16h39m34.56000001s -46d25m54.48000002s,0.294
3.0573519237210656,36.288,1.0043307142663873,J2000 16h39m34.56000001s -46d25m54.48000002s,0.294
3.0573519237210656,36.288,1.0043307142663873,J2000 16h39m34.56000001s -46d25m54.48000002s,0.294
3.071134400863427,36.288,1.0043307142663873,J2000 16h39m48.00000001s -46d39m35.64000002s,0.294
3.071134400863427,36.288,1.0043307142663873,J2000 16h39m48.00000001s -46d39m35.64000002s,0.294
3.071134400863427,36.288,1.0043307142663873,J2000 16h39m48.00000001s -46d39m35.64000002s,0.294
3.071134400863427,36.288,1.0043307142663873,J2000 16h39m48.00000001s -46d39m35.64000002s,0.294
3.223148531592528,36.288,1.0043474041072444,J2000 16h40m12.28800001s -47d05m17.52000008s,0.294
3.223148531592528,36.288,1.0043474041072444,J2000 16h40m12.28800001s -47d05m17.52000008s,0.294
3.223148531592528,36.288,1.0043474041072444,J2000 16h40m12.28800001s -47d05m17.52000008s,0.294
3.279623297647265,36.288,1.0043474041072444,J2000 16h44m37.34400001s -48d04m55.5600001s,0.294
3.279623297647265,36.288,1.0043474041072444,J2000 16h44m37.34400001s -48d04m55.5600001s,0.294
3.279623297647265,36.288,1.0043474041072444,J2000 16h44m37.34400001s -48d04m55.5600001s,0.294
3.279623297647265,36.288,1.0043474041072444,J2000 16h44m37.34400001s -48d04m55.5600001s,0.294
0.6792638712720024,90.72,36.6781683898533,J2000 10h02m32.64000001s +02d44m39.01s,31.25
1.5896530251265213,786.24,0.35195577266017164,J2000 17h12m08.928s -38d31m35.472s,0.122
0.6792638712720024,90.72,36.6781683898533,J2000 10h02m32.64000001s +02d44m39.01s,31.25
1.5896530251265213,786.24,0.35195577266017164,J2000 17h12m08.928s -38d31m35.472s,0.122
0.6792638712720024,90.72,36.6781683898533,J2000 10h02m32.64000001s +02d44m39.01s,31.25
1.5896530251265213,786.24,0.35195577266017164,J2000 17h12m08.928s -38d31m35.472s,0.122
0.6792638712720024,90.72,36.6781683898533,J2000 10h02m32.64000001s +02d44m39.01s,31.25
0.6780468991744725,90.72,36.6781683898533,J2000 10h02m17.96000001s +01d56m52.3s,31.25
0.6780468991744725,90.72,36.6781683898533,J2000 10h02m17.96000001s +01d56m52.3s,31.25
0.5246950728521176,1844.64,2.9765376537629034,J2000 01h27m35.52449299s -06d19m35.43513185s,1.1280000000000001
0.684976657712227,1209.6,0.3867222417378552,J2000 18h33m39.4s -08d12m33.24s,0.5640000000000001
0.6847013050941141,1209.6,0.3867222417378552,J2000 18h35m54.4s -07d59m44.6s,0.5640000000000001
0.6847013050941141,1209.6,0.3867222417378552,J2000 18h35m54.4s -07d59m44.6s,0.5640000000000001
0.6847013050941141,1209.6,0.3867222417378552,J2000 18h35m54.4s -07d59m44.6s,0.5640000000000001
0.6847013050941141,1209.6,0.3867222417378552,J2000 18h35m54.4s -07d59m44.6s,0.5640000000000001
0.2977149431098511,423.36,53.609390012079764,J2000 03h33m17.851s +31d09m32.00300001s,62.5
0.2977149431098511,423.36,53.609390012079764,J2000 03h33m17.851s +31d09m32.00300001s,62.5
0.2391339670984412,3265.92,0.1135429964679102,J2000 04h55m10.981s +30d21m58.876s,0.14100000000000001
0.2391339670984412,3265.92,0.1135429964679102,J2000 04h55m10.981s +30d21m58.876s,0.14100000000000001
0.7060839778771699,96.768,39.793800280232134,J2000 10h00m13.54999999s +01d37m38.96s,31.25
0.7060839778771699,96.768,39.793800280232134,J2000 10h00m13.54999999s +01d37m38.96s,31.25
0.7060839778771699,96.768,39.793800280232134,J2000 10h00m13.54999999s +01d37m38.96s,31.25
0.7060839778771699,96.768,39.793800280232134,J2000 10h00m13.54999999s +01d37m38.96s,31.25
0.7067831532260923,96.768,39.793800280232134,J2000 10h00m08.75999999s +02d19m01.96s,31.25
4.728250111785753,25855.2,10.152766574665497,J2000 13h04m13.10534839s -05d33m05.75419454s,31.25
0.2882930476613926,4173.12,0.1614621230305554,J2000 17h11m23.12499999s -27d24m32.87000003s,0.14100000000000001
0.2882930476613926,4173.12,0.1614621230305554,J2000 17h11m23.12499999s -27d24m32.87000003s,0.14100000000000001
3.99637456263235,5009.76,0.3867166952058998,J2000 18h44m17.52000001s -04d02m02.40000001s,0.5640000000000001
1.0753982615766868,544.32,0.16146318916389224,J2000 16h31m35.70000001s -24d01m29.60000004s,0.14100000000000001
0.3005803409614135,4717.44,0.16146059140672805,J2000 16h31m35.7s -24d01m29.60000006s,0.14100000000000001
0.3005803409614135,4717.44,0.16146059140672805,J2000 16h31m35.7s -24d01m29.60000006s,0.14100000000000001
1.0753982615766868,544.32,0.16146318916389224,J2000 16h31m35.70000001s -24d01m29.60000004s,0.14100000000000001
0.3330998840650046,6622.56,0.18281178452305472,J2000 16h31m35.7s -24d01m29.60000001s,0.14100000000000001
1.1725671370690944,756.0,0.18281488013301014,J2000 16h31m35.69999999s -24d01m29.60000004s,0.14100000000000001
1.1725671370690944,756.0,0.18281488013301014,J2000 16h31m35.69999999s -24d01m29.60000004s,0.14100000000000001
0.5571608430813021,4687.2,0.18284798223556958,J2000 03h29m10.539s +31d13m30.92s,0.14100000000000001
0.1495244600797308,16873.92,0.1828286500491863,J2000 03h29m10.539s +31d13m30.92000001s,0.14100000000000001
3.986977285857928,5009.76,0.3867166952058998,J2000 18h44m22.60000001s -04d01m57.70000001s,0.5640000000000001
0.2604162099809101,13517.28,0.1957820992937453,J2000 03h29m10.53899999s +31d13m30.92000003s,0.07
0.4438233708833869,302.4,38.87224324937599,J2000 03h07m08.08999999s -28d40m17.40000001s,31.25
0.4438233708833869,302.4,38.87224324937599,J2000 03h07m08.08999999s -28d40m17.40000001s,31.25
1.1579489138970949,362.88,0.19578017209497492,J2000 16h31m35.69999999s -24d01m29.60000004s,0.07
0.4438233708833869,302.4,38.87224324937599,J2000 03h07m08.08999999s -28d40m17.40000001s,31.25
0.354929510534658,1360.8,0.1958036618061664,J2000 16h31m35.70000001s -24d01m29.60000008s,0.07
1.1579489138970949,362.88,0.19578017209497492,J2000 16h31m35.69999999s -24d01m29.60000004s,0.07
2.7743152575497354,5745.6,90.51495853175369,J2000 14h10m44.56000001s -10d09m35.42000001s,31.25
5.413699097916215,7620.48,0.16148361995882118,J2000 03h29m10.539s +31d13m30.92s,0.14100000000000001
0.4942567081918747,3205.44,0.1614934189754082,J2000 03h29m10.539s +31d13m30.92s,0.14100000000000001
0.2029924993652689,302.4,38.87224324937599,J2000 16h23m46.51000001s +26d34m11.70000005s,31.25
2.7743152575497354,5745.6,90.51495853175369,J2000 14h10m44.56000001s -10d09m35.42000001s,31.25
0.1042761964352932,5322.24,0.15055655795121486,J2000 04h27m02.666s +26d05m30.38s,0.122
0.0961308981697258,1814.4,26.65396058123241,J2000 03h32m22.5667s -27d48m14.854s,31.25
0.4385330548798039,3175.2,0.2050363155304104,J2000 15h56m41.887s -42d19m23.341s,0.244
0.4385330548798039,3175.2,0.2050363155304104,J2000 15h56m41.887s -42d19m23.341s,0.244
0.4385330548798039,3175.2,0.2050363155304104,J2000 15h56m41.887s -42d19m23.341s,0.244
0.4385330548798039,3175.2,0.2050363155304104,J2000 15h56m41.887s -42d19m23.341s,0.244
0.5233858684850604,362.88,26.691926815626445,J2000 10h01m44.36s +02d57m08.62s,31.25
0.1618566214727559,52.416,26.805294176996146,J2000 02h17m34.95210001s -05d11m04.752s,31.25
0.1618566214727559,52.416,26.805294176996146,J2000 02h17m34.95210001s -05d11m04.752s,31.25
0.1618566214727559,52.416,26.805294176996146,J2000 02h17m34.95210001s -05d11m04.752s,31.25
0.3194740982961289,208.253,1.683701918635194,J2000 17h45m40.0359888s -29d00m28.169892s,3.904
1.6479207214201796,785.975,1.6837764718308232,J2000 17h45m40.03598879s -29d00m28.16987631s,3.904
0.1759166830087553,60.48,26.65396058123241,J2000 03h32m21.408s -27d55m49.8s,31.25
0.3194740982961289,208.253,1.683701918635194,J2000 17h45m40.0359888s -29d00m28.169892s,3.904
0.1758333779572238,60.48,26.65396058123241,J2000 03h32m58.608s -27d54m27s,31.25
0.7319039669654771,151.2,26.65396058123241,J2000 03h32m15.192s -27d41m58.56s,31.25
0.7319039669654771,151.2,26.65396058123241,J2000 03h32m15.192s -27d41m58.56s,31.25
0.1758333779572238,60.48,26.65396058123241,J2000 03h32m58.608s -27d54m27s,31.25
0.1758765825103462,60.48,26.65396058123241,J2000 03h32m26.784s -27d46m04.44s,31.25
0.7336650975716017,151.2,26.65396058123241,J2000 03h32m07.128s -27d52m29.28s,31.25
0.1758765825103462,60.48,26.65396058123241,J2000 03h32m26.784s -27d46m04.44s,31.25
0.7336650975716017,151.2,26.65396058123241,J2000 03h32m07.128s -27d52m29.28s,31.25
0.2154011166079596,1512.0,5.171917956201126,J2000 02h57m33.65199999s +05d58m37.16000003s,3.904
5.22324140617053,14817.6,0.15504961277034215,J2000 06h07m46.33416624s -06d23m15.29999893s,0.488
1.0939220724692695,1058.4,37.685129787496734,J2000 10h00m21.5s +02d35m11.1s,31.25
1.0939220724692695,1058.4,37.685129787496734,J2000 10h00m21.5s +02d35m11.1s,31.25
1.0939220724692695,1058.4,37.685129787496734,J2000 10h00m21.5s +02d35m11.1s,31.25
0.7076556008765064,1118.88,0.11579352094993725,J2000 16h49m15.29266037s -14d22m09.1706354s,1.1280000000000001
0.9735021278713776,103.926,0.6374391476943684,J2000 09h32m10.01446879s +21d30m14.3831076s,1.938
7.036501587184648,2933.28,58.482078665004785,J2000 02h19m14.234s -04d37m39.66s,31.25
5.191532514651483,44.352,38.87224355701299,J2000 20h01m46.39000001s +07d15m58.8s,31.25
5.191532514651483,44.352,38.87224355701299,J2000 20h01m46.39000001s +07d15m58.8s,31.25
5.191532514651483,44.352,38.87224355701299,J2000 20h01m46.39000001s +07d15m58.8s,31.25
5.191532514651483,44.352,38.87224355701299,J2000 20h01m46.39000001s +07d15m58.8s,31.25
0.7170982506468049,362.88,26.65396058123241,J2000 10h00m44.772s +02d27m19.19s,31.25
1.0874024502896456,302.4,90.52858123839744,J2000 16h09m39.20399999s -32d03m45.60000002s,31.25
1.0874024502896456,302.4,90.52858123839744,J2000 16h09m39.20399999s -32d03m45.60000002s,31.25
1.0874024502896456,302.4,90.52858123839744,J2000 16h09m39.20399999s -32d03m45.60000002s,31.25
1.0874024502896456,302.4,90.52858123839744,J2000 16h09m39.20399999s -32d03m45.60000002s,31.25
1.128148362554774,1451.52,0.4036354632111172,J2000 00h55m04.19599999s -37d40m57.25000007s,0.122
1.128148362554774,1451.52,0.4036354632111172,J2000 00h55m04.19599999s -37d40m57.25000007s,0.122
1.128148362554774,1451.52,0.4036354632111172,J2000 00h55m04.19599999s -37d40m57.25000007s,0.122
4.265341279787418,924.835,0.6389408447631438,J2000 05h05m16.34720309s -37d59m21.5262639s,1.938
5.6926511482117785,310.351,0.63155834804583,J2000 12h01m26.30742004s -65d04m42.77256805s,0.488
5.461042553859942,997.92,0.09915802093801182,J2000 18h11m51.39999999s -17d31m28.00000001s,0.07
4.777224732644678,4563.139,0.33331857159357914,J2000 18h47m36.61s -02d00m49.18959706s,0.244
0.834956604873588,64.503,0.6382871755973591,J2000 05h47m01.9119394s -34d15m00.6301149s,1.938
1.1691374243656243,179.706,0.33335278733666396,J2000 18h47m36.61s -02d00m51.71908182s,0.244
0.4224095092192397,898.53,0.3333683894593922,J2000 18h47m36.61s -02d00m51.71908182s,0.244
0.2903262163509224,120.96,13.59875699335259,J2000 05h35m14.125s -05d22m36.486s,31.25
1.4098795811795022,3024.0,0.36833190179782427,J2000 13h25m27.61512s -43d01m08.8032s,0.122
0.4661575814399186,4898.88,0.09817324679926982,J2000 11h01m51.796s -34d42m17.366s,0.122
0.4661575814399186,4898.88,0.09817324679926982,J2000 11h01m51.796s -34d42m17.366s,0.122
0.4661575814399186,4898.88,0.09817324679926982,J2000 11h01m51.796s -34d42m17.366s,0.122
0.424470821800327,8467.2,26.968003880308295,J2000 16h52m58.9s +02d24m03s,31.25
0.424470821800327,8467.2,26.968003880308295,J2000 16h52m58.9s +02d24m03s,31.25
0.2294531145245626,11007.36,9.63029437149789,J2000 21h29m24.22559999s -07d41m35.95920001s,31.25
0.2294531145245626,11007.36,9.63029437149789,J2000 21h29m24.22559999s -07d41m35.95920001s,31.25
0.2294531145245626,11007.36,9.63029437149789,J2000 21h29m24.22559999s -07d41m35.95920001s,31.25
0.2294531145245626,11007.36,9.63029437149789,J2000 21h29m24.22559999s -07d41m35.95920001s,31.25
0.1622866794230494,52.416,26.805294176996146,J2000 02h17m53.189s -05d15m25.084s,31.25
0.8502079823892214,52.905,0.6387451919643143,J2000 12h48m14.99241307s +10d59m05.4020979s,1.938
0.7350059246850018,151.2,26.65396058123241,J2000 10h00m00.607s +02d15m31.06s,31.25
0.7350059246850018,151.2,26.65396058123241,J2000 10h00m00.607s +02d15m31.06s,31.25
0.7336619422405576,151.2,26.65396058123241,J2000 10h00m14.141s +02d00m54.64s,31.25
0.7336619422405576,151.2,26.65396058123241,J2000 10h00m14.141s +02d00m54.64s,31.25
0.4764255024165031,3991.68,31.73586368406237,J2000 10h44m33.04s -01d25m02.2s,31.25
0.4764255024165031,3991.68,31.73586368406237,J2000 10h44m33.04s -01d25m02.2s,31.25
0.4764255024165031,3991.68,31.73586368406237,J2000 10h44m33.04s -01d25m02.2s,31.25
0.4764255024165031,3991.68,31.73586368406237,J2000 10h44m33.04s -01d25m02.2s,31.25
0.5233858684850604,362.88,26.691926815626445,J2000 10h01m44.36s +02d57m08.62s,31.25
0.5233858684850604,362.88,26.691926815626445,J2000 10h01m44.36s +02d57m08.62s,31.25
0.5233858684850604,362.88,26.691926815626445,J2000 10h01m44.36s +02d57m08.62s,31.25
0.5232912219923965,362.88,26.691926815626445,J2000 10h00m57.06s +02d20m10.3s,31.25
0.0971951007602869,209.664,26.806488764158104,J2000 12h01m41.9398s -02d20m04.567s,31.25
0.0971951007602869,209.664,26.806488764158104,J2000 12h01m41.9398s -02d20m04.567s,31.25
0.0971951007602869,209.664,26.806488764158104,J2000 12h01m41.9398s -02d20m04.567s,31.25
3.3448564565171264,3749.76,0.10502009488081625,J2000 16h32m22.77974677s -24d28m35.3s,0.121
