    um                erg/s/Hz  
    9.238469e-04      3.022793e-21
    9.289664e-04      3.039180e-21
    9.341143e-04      3.055654e-21
    9.392907e-04      3.072214e-21
    9.444957e-04      3.088860e-21
    9.497297e-04      3.105594e-21
    9.549926e-04      3.122416e-21
    9.602847e-04      3.139326e-21
    9.656061e-04      3.156325e-21
    9.709570e-04      3.173412e-21
    9.763376e-04      3.190590e-21
    9.817479e-04      3.207857e-21
    9.871883e-04      3.225215e-21
    9.926588e-04      3.242663e-21
    9.981596e-04      3.260203e-21
    1.003691e-03      3.277835e-21
    1.009253e-03      3.295559e-21
    1.014846e-03      3.313376e-21
    1.020469e-03      3.331286e-21
    1.026124e-03      3.349290e-21
    1.031811e-03      3.367388e-21
    1.037528e-03      3.385581e-21
    1.043278e-03      3.403869e-21
    1.049059e-03      3.422252e-21
    1.054873e-03      3.440732e-21
    1.060718e-03      3.459308e-21
    1.066596e-03      3.477982e-21
    1.072507e-03      3.496752e-21
    1.078450e-03      3.515621e-21
    1.084426e-03      3.534589e-21
    1.090436e-03      3.553656e-21
    1.096478e-03      3.572822e-21
    1.102554e-03      3.592088e-21
    1.108664e-03      3.611455e-21
    1.114808e-03      3.630923e-21
    1.120986e-03      3.650493e-21
    1.127197e-03      3.670165e-21
    1.133444e-03      3.689939e-21
    1.139725e-03      3.709817e-21
    1.146041e-03      3.729799e-21
    1.152391e-03      3.749884e-21
    1.158777e-03      3.770075e-21
    1.165199e-03      3.790370e-21
    1.171656e-03      3.810772e-21
    1.178148e-03      3.831280e-21
    1.184677e-03      3.851895e-21
    1.191242e-03      3.872618e-21
    1.197843e-03      3.893448e-21
    1.204481e-03      3.914387e-21
    1.211156e-03      3.935435e-21
    1.217867e-03      3.956593e-21
    1.224616e-03      3.977862e-21
    1.231402e-03      3.999241e-21
    1.238226e-03      4.020731e-21
    1.245088e-03      4.042334e-21
    1.251988e-03      4.064049e-21
    1.258925e-03      4.085877e-21
    1.265902e-03      4.107819e-21
    1.272917e-03      4.129875e-21
    1.279971e-03      4.152046e-21
    1.287064e-03      4.174333e-21
    1.294196e-03      4.196735e-21
    1.301368e-03      4.219255e-21
    1.308579e-03      4.241891e-21
    1.315831e-03      4.264646e-21
    1.323122e-03      4.287519e-21
    1.330454e-03      4.310511e-21
    1.337827e-03      4.333623e-21
    1.345241e-03      4.356855e-21
    1.352695e-03      4.380208e-21
    1.360191e-03      4.403683e-21
    1.367729e-03      4.427280e-21
    1.375308e-03      4.451000e-21
    1.382929e-03      4.474843e-21
    1.390593e-03      4.498811e-21
    1.398299e-03      4.522903e-21
    1.406048e-03      4.547121e-21
    1.413839e-03      4.571465e-21
    1.421674e-03      4.595936e-21
    1.429552e-03      4.620534e-21
    1.437474e-03      4.645261e-21
    1.445440e-03      4.670116e-21
    1.453450e-03      4.695100e-21
    1.461504e-03      4.720215e-21
    1.469603e-03      4.745460e-21
    1.477747e-03      4.770837e-21
    1.485936e-03      4.796347e-21
    1.494170e-03      4.821989e-21
    1.502450e-03      4.847764e-21
    1.510776e-03      4.873674e-21
    1.519148e-03      4.899719e-21
    1.527566e-03      4.925900e-21
    1.536031e-03      4.952217e-21
    1.544543e-03      4.978671e-21
    1.553102e-03      5.005263e-21
    1.561709e-03      5.031994e-21
    1.570363e-03      5.058864e-21
    1.579065e-03      5.085875e-21
    1.587815e-03      5.113026e-21
    1.596614e-03      5.140319e-21
    1.605462e-03      5.167754e-21
    1.614359e-03      5.195332e-21
    1.623305e-03      5.223054e-21
    1.632300e-03      5.250921e-21
    1.641345e-03      5.278933e-21
    1.650441e-03      5.307091e-21
    1.659587e-03      5.335396e-21
    1.668784e-03      5.363850e-21
    1.678031e-03      5.392451e-21
    1.687330e-03      5.421202e-21
    1.696680e-03      5.450104e-21
    1.706082e-03      5.479156e-21
    1.715537e-03      5.508360e-21
    1.725043e-03      5.537717e-21
    1.734603e-03      5.567227e-21
    1.744215e-03      5.596892e-21
    1.753881e-03      5.626712e-21
    1.763600e-03      5.656687e-21
    1.773373e-03      5.686820e-21
    1.783200e-03      5.717110e-21
    1.793081e-03      5.747559e-21
    1.803018e-03      5.778167e-21
    1.813009e-03      5.808936e-21
    1.823056e-03      5.839865e-21
    1.833158e-03      5.870957e-21
    1.843317e-03      5.902212e-21
    1.853532e-03      5.933630e-21
    1.863803e-03      5.965214e-21
    1.874131e-03      5.996963e-21
    1.884517e-03      6.028879e-21
    1.894960e-03      6.060962e-21
    1.905461e-03      6.093213e-21
    1.916020e-03      6.125634e-21
    1.926637e-03      6.158226e-21
    1.937314e-03      6.190988e-21
    1.948050e-03      6.223923e-21
    1.958845e-03      6.257031e-21
    1.969700e-03      6.290313e-21
    1.980615e-03      6.323771e-21
    1.991590e-03      6.357404e-21
    2.002627e-03      6.391215e-21
    2.013724e-03      6.425204e-21
    2.024883e-03      6.459372e-21
    2.036104e-03      6.493720e-21
    2.047387e-03      6.528249e-21
    2.058733e-03      6.562960e-21
    2.070141e-03      6.597855e-21
    2.081613e-03      6.632934e-21
    2.093148e-03      6.668198e-21
    2.104747e-03      6.703648e-21
    2.116411e-03      6.739286e-21
    2.128139e-03      6.775113e-21
    2.139932e-03      6.811129e-21
    2.151791e-03      6.847336e-21
    2.163715e-03      6.883734e-21
    2.175705e-03      6.920326e-21
    2.187762e-03      6.957111e-21
    2.199885e-03      6.994092e-21
    2.212076e-03      7.031269e-21
    2.224334e-03      7.068643e-21
    2.236660e-03      7.106216e-21
    2.249055e-03      7.143989e-21
    2.261518e-03      7.181962e-21
    2.274050e-03      7.220138e-21
    2.286652e-03      7.258516e-21
    2.299323e-03      7.297099e-21
    2.312065e-03      7.335888e-21
    2.324877e-03      7.374884e-21
    2.337760e-03      7.414087e-21
    2.350715e-03      7.453500e-21
    2.363742e-03      7.493124e-21
    2.376840e-03      7.532959e-21
    2.390012e-03      7.573007e-21
    2.403256e-03      7.613270e-21
    2.416573e-03      7.653748e-21
    2.429965e-03      7.694443e-21
    2.443431e-03      7.735356e-21
    2.456971e-03      7.776489e-21
    2.470586e-03      7.817843e-21
    2.484277e-03      7.859418e-21
    2.498044e-03      7.901217e-21
    2.511886e-03      7.943241e-21
    2.525806e-03      7.985491e-21
    2.539803e-03      8.027969e-21
    2.553877e-03      8.070676e-21
    2.568029e-03      8.113613e-21
    2.582260e-03      8.156781e-21
    2.596570e-03      8.200183e-21
    2.610959e-03      8.243820e-21
    2.625427e-03      8.287692e-21
    2.639976e-03      8.331802e-21
    2.654606e-03      8.376151e-21
    2.669316e-03      8.420741e-21
    2.684108e-03      8.465572e-21
    2.698982e-03      8.510647e-21
    2.713938e-03      8.555967e-21
    2.728978e-03      8.601533e-21
    2.744100e-03      8.647347e-21
    2.759307e-03      8.693411e-21
    2.774598e-03      8.739726e-21
    2.789973e-03      8.786293e-21
    2.805434e-03      8.833115e-21
    2.820980e-03      8.880193e-21
    2.836612e-03      8.927528e-21
    2.852332e-03      8.975123e-21
    2.868138e-03      9.022978e-21
    2.884032e-03      9.071095e-21
    2.900013e-03      9.119477e-21
    2.916084e-03      9.168125e-21
    2.932243e-03      9.217040e-21
    2.948492e-03      9.266224e-21
    2.964831e-03      9.315679e-21
    2.981261e-03      9.365407e-21
    2.997782e-03      9.415410e-21
    3.014394e-03      9.465688e-21
    3.031098e-03      9.516245e-21
    3.047895e-03      9.567082e-21
    3.064785e-03      9.618200e-21
    3.081768e-03      9.669602e-21
    3.098846e-03      9.721289e-21
    3.116018e-03      9.773263e-21
    3.133286e-03      9.825526e-21
    3.150649e-03      9.878081e-21
    3.168108e-03      9.930928e-21
    3.185664e-03      9.984070e-21
    3.203318e-03      1.003751e-20
    3.221069e-03      1.009125e-20
    3.238918e-03      1.014529e-20
    3.256867e-03      1.019963e-20
    3.274915e-03      1.025427e-20
    3.293063e-03      1.030923e-20
    3.311311e-03      1.036449e-20
    3.329661e-03      1.042006e-20
    3.348112e-03      1.047595e-20
    3.366666e-03      1.053215e-20
    3.385322e-03      1.058867e-20
    3.404082e-03      1.064550e-20
    3.422946e-03      1.070266e-20
    3.441914e-03      1.076015e-20
    3.460987e-03      1.081796e-20
    3.480166e-03      1.087609e-20
    3.499452e-03      1.093456e-20
    3.518844e-03      1.099336e-20
    3.538344e-03      1.105250e-20
    3.557951e-03      1.111197e-20
    3.577668e-03      1.117179e-20
    3.597493e-03      1.123194e-20
    3.617429e-03      1.129244e-20
    3.637475e-03      1.135329e-20
    3.657632e-03      1.141448e-20
    3.677901e-03      1.147603e-20
    3.698282e-03      1.153793e-20
    3.718776e-03      1.160019e-20
    3.739383e-03      1.166281e-20
    3.760105e-03      1.172579e-20
    3.780942e-03      1.178914e-20
    3.801894e-03      1.185285e-20
    3.822962e-03      1.191693e-20
    3.844147e-03      1.198138e-20
    3.865449e-03      1.204621e-20
    3.886870e-03      1.211141e-20
    3.908409e-03      1.217700e-20
    3.930067e-03      1.224296e-20
    3.951846e-03      1.230932e-20
    3.973745e-03      1.237606e-20
    3.995766e-03      1.244319e-20
    4.017908e-03      1.251072e-20
    4.040173e-03      1.257864e-20
    4.062562e-03      1.264697e-20
    4.085075e-03      1.271569e-20
    4.107712e-03      1.278483e-20
    4.130475e-03      1.285437e-20
    4.153364e-03      1.292432e-20
    4.176380e-03      1.299469e-20
    4.199523e-03      1.306547e-20
    4.222795e-03      1.313668e-20
    4.246196e-03      1.320831e-20
    4.269726e-03      1.328036e-20
    4.293387e-03      1.335285e-20
    4.317178e-03      1.342577e-20
    4.341102e-03      1.349912e-20
    4.365158e-03      1.357292e-20
    4.389348e-03      1.364716e-20
    4.413671e-03      1.372185e-20
    4.438130e-03      1.379698e-20
    4.462724e-03      1.387257e-20
    4.487454e-03      1.394862e-20
    4.512321e-03      1.402513e-20
    4.537326e-03      1.410210e-20
    4.562470e-03      1.417953e-20
    4.587753e-03      1.425744e-20
    4.613176e-03      1.433582e-20
    4.638740e-03      1.441468e-20
    4.664445e-03      1.449402e-20
    4.690293e-03      1.457385e-20
    4.716285e-03      1.465417e-20
    4.742420e-03      1.473498e-20
    4.768700e-03      1.481628e-20
    4.795126e-03      1.489809e-20
    4.821698e-03      1.498040e-20
    4.848417e-03      1.506321e-20
    4.875285e-03      1.514655e-20
    4.902301e-03      1.523039e-20
    4.929467e-03      1.531476e-20
    4.956784e-03      1.539965e-20
    4.984252e-03      1.548507e-20
    5.011872e-03      1.557102e-20
    5.039646e-03      1.565751e-20
    5.067573e-03      1.574454e-20
    5.095655e-03      1.583212e-20
    5.123892e-03      1.592024e-20
    5.152286e-03      1.600892e-20
    5.180838e-03      1.609816e-20
    5.209547e-03      1.618796e-20
    5.238416e-03      1.627832e-20
    5.267445e-03      1.636926e-20
    5.296634e-03      1.646078e-20
    5.325986e-03      1.655288e-20
    5.355500e-03      1.664556e-20
    5.385177e-03      1.673883e-20
    5.415019e-03      1.683270e-20
    5.445027e-03      1.692717e-20
    5.475200e-03      1.702224e-20
    5.505541e-03      1.711792e-20
    5.536050e-03      1.721422e-20
    5.566728e-03      1.731114e-20
    5.597576e-03      1.740868e-20
    5.628595e-03      1.750685e-20
    5.659786e-03      1.760566e-20
    5.691150e-03      1.770511e-20
    5.722687e-03      1.780520e-20
    5.754399e-03      1.790594e-20
    5.786287e-03      1.800735e-20
    5.818352e-03      1.810941e-20
    5.850595e-03      1.821214e-20
    5.883016e-03      1.831554e-20
    5.915616e-03      1.841962e-20
    5.948398e-03      1.852438e-20
    5.981361e-03      1.862984e-20
    6.014507e-03      1.873598e-20
    6.047836e-03      1.884284e-20
    6.081350e-03      1.895039e-20
    6.115050e-03      1.905866e-20
    6.148936e-03      1.916765e-20
    6.183011e-03      1.927737e-20
    6.217274e-03      1.938781e-20
    6.251727e-03      1.949900e-20
    6.286371e-03      1.961092e-20
    6.321207e-03      1.972360e-20
    6.356236e-03      1.983703e-20
    6.391459e-03      1.995123e-20
    6.426877e-03      2.006619e-20
    6.462492e-03      2.018193e-20
    6.498304e-03      2.029845e-20
    6.534314e-03      2.041577e-20
    6.570524e-03      2.053387e-20
    6.606934e-03      2.065278e-20
    6.643547e-03      2.077250e-20
    6.680362e-03      2.089304e-20
    6.717381e-03      2.101440e-20
    6.754606e-03      2.113659e-20
    6.792036e-03      2.125962e-20
    6.829674e-03      2.138349e-20
    6.867521e-03      2.150822e-20
    6.905577e-03      2.163380e-20
    6.943845e-03      2.176026e-20
    6.982324e-03      2.188758e-20
    7.021017e-03      2.201580e-20
    7.059924e-03      2.214490e-20
    7.099046e-03      2.227490e-20
    7.138386e-03      2.240580e-20
    7.177943e-03      2.253762e-20
    7.217719e-03      2.267036e-20
    7.257717e-03      2.280403e-20
    7.297935e-03      2.293864e-20
    7.338377e-03      2.307419e-20
    7.379042e-03      2.321070e-20
    7.419933e-03      2.334818e-20
    7.461051e-03      2.348662e-20
    7.502396e-03      2.362605e-20
    7.543971e-03      2.376646e-20
    7.585776e-03      2.390788e-20
    7.627812e-03      2.405030e-20
    7.670082e-03      2.419373e-20
    7.712586e-03      2.433819e-20
    7.755325e-03      2.448369e-20
    7.798301e-03      2.463022e-20
    7.841515e-03      2.477781e-20
    7.884969e-03      2.492647e-20
    7.928664e-03      2.507619e-20
    7.972600e-03      2.522700e-20
    8.016781e-03      2.537889e-20
    8.061206e-03      2.553189e-20
    8.105877e-03      2.568600e-20
    8.150796e-03      2.584123e-20
    8.195963e-03      2.599759e-20
    8.241381e-03      2.615509e-20
    8.287051e-03      2.631374e-20
    8.332973e-03      2.647356e-20
    8.379151e-03      2.663455e-20
    8.425584e-03      2.679672e-20
    8.472274e-03      2.696008e-20
    8.519223e-03      2.712466e-20
    8.566433e-03      2.729044e-20
    8.613903e-03      2.745746e-20
    8.661637e-03      2.762571e-20
    8.709636e-03      2.779521e-20
    8.757900e-03      2.796597e-20
    8.806432e-03      2.813801e-20
    8.855233e-03      2.831133e-20
    8.904304e-03      2.848595e-20
    8.953648e-03      2.866188e-20
    9.003264e-03      2.883912e-20
    9.053156e-03      2.901770e-20
    9.103324e-03      2.919762e-20
    9.153770e-03      2.937891e-20
    9.204496e-03      2.956156e-20
    9.255502e-03      2.974559e-20
    9.306792e-03      2.993102e-20
    9.358365e-03      3.011786e-20
    9.410225e-03      3.030612e-20
    9.462372e-03      3.049581e-20
    9.514807e-03      3.068696e-20
    9.567534e-03      3.087956e-20
    9.620552e-03      3.107364e-20
    9.673864e-03      3.126921e-20
    9.727472e-03      3.146628e-20
    9.781377e-03      3.166487e-20
    9.835581e-03      3.186499e-20
    9.890084e-03      3.206666e-20
    9.944890e-03      3.226989e-20
    1.000000e-02      3.247469e-20
    1.005542e-02      3.268108e-20
    1.011114e-02      3.288908e-20
    1.016717e-02      3.309869e-20
    1.022351e-02      3.330994e-20
    1.028016e-02      3.352285e-20
    1.033713e-02      3.373742e-20
    1.039441e-02      3.395367e-20
    1.045201e-02      3.417161e-20
    1.050993e-02      3.439128e-20
    1.056818e-02      3.461267e-20
    1.062674e-02      3.483581e-20
    1.068563e-02      3.506071e-20
    1.074484e-02      3.528739e-20
    1.080438e-02      3.551587e-20
    1.086426e-02      3.574617e-20
    1.092446e-02      3.597829e-20
    1.098500e-02      3.621226e-20
    1.104587e-02      3.644810e-20
    1.110708e-02      3.668583e-20
    1.116863e-02      3.692545e-20
    1.123052e-02      3.716700e-20
    1.129276e-02      3.741049e-20
    1.135534e-02      3.765593e-20
    1.141826e-02      3.790335e-20
    1.148154e-02      3.815276e-20
    1.154516e-02      3.840419e-20
    1.160914e-02      3.865765e-20
    1.167347e-02      3.891317e-20
    1.173816e-02      3.917076e-20
    1.180321e-02      3.943044e-20
    1.186861e-02      3.969223e-20
    1.193438e-02      3.995616e-20
    1.200052e-02      4.022224e-20
    1.206702e-02      4.049049e-20
    1.213389e-02      4.076094e-20
    1.220113e-02      4.103361e-20
    1.226874e-02      4.130852e-20
    1.233673e-02      4.158568e-20
    1.240509e-02      4.186513e-20
    1.247384e-02      4.214688e-20
    1.254296e-02      4.243096e-20
    1.261247e-02      4.271739e-20
    1.268236e-02      4.300618e-20
    1.275264e-02      4.329738e-20
    1.282331e-02      4.359099e-20
    1.289437e-02      4.388704e-20
    1.296582e-02      4.418555e-20
    1.303767e-02      4.448656e-20
    1.310992e-02      4.479008e-20
    1.318257e-02      4.509614e-20
    1.325562e-02      4.540476e-20
    1.332907e-02      4.571596e-20
    1.340294e-02      4.602978e-20
    1.347721e-02      4.634624e-20
    1.355189e-02      4.666536e-20
    1.362699e-02      4.698717e-20
    1.370251e-02      4.731170e-20
    1.377844e-02      4.763897e-20
    1.385479e-02      4.796901e-20
    1.393157e-02      4.830185e-20
    1.400877e-02      4.863751e-20
    1.408640e-02      4.897602e-20
    1.416446e-02      4.931741e-20
    1.424295e-02      4.966171e-20
    1.432188e-02      5.000895e-20
    1.440124e-02      5.035915e-20
    1.448105e-02      5.071235e-20
    1.456129e-02      5.106857e-20
    1.464199e-02      5.142784e-20
    1.472313e-02      5.179020e-20
    1.480471e-02      5.215568e-20
    1.488675e-02      5.252429e-20
    1.496925e-02      5.289609e-20
    1.505220e-02      5.327108e-20
    1.513561e-02      5.364932e-20
    1.521949e-02      5.403083e-20
    1.530383e-02      5.441564e-20
    1.538863e-02      5.480379e-20
    1.547391e-02      5.519530e-20
    1.555966e-02      5.559022e-20
    1.564588e-02      5.598857e-20
    1.573258e-02      5.639039e-20
    1.581976e-02      5.679571e-20
    1.590743e-02      5.720457e-20
    1.599558e-02      5.761701e-20
    1.608422e-02      5.803305e-20
    1.617335e-02      5.845274e-20
    1.626298e-02      5.887610e-20
    1.635310e-02      5.930319e-20
    1.644372e-02      5.973402e-20
    1.653484e-02      6.016865e-20
    1.662647e-02      6.060710e-20
    1.671860e-02      6.104942e-20
    1.681125e-02      6.149565e-20
    1.690441e-02      6.194582e-20
    1.699809e-02      6.239997e-20
    1.709228e-02      6.285814e-20
    1.718700e-02      6.332038e-20
    1.728224e-02      6.378671e-20
    1.737801e-02      6.425719e-20
    1.747431e-02      6.473186e-20
    1.757114e-02      6.521074e-20
    1.766851e-02      6.569390e-20
    1.776642e-02      6.618137e-20
    1.786488e-02      6.667319e-20
    1.796387e-02      6.716941e-20
    1.806342e-02      6.767006e-20
    1.816352e-02      6.817521e-20
    1.826417e-02      6.868488e-20
    1.836538e-02      6.919912e-20
    1.846716e-02      6.971799e-20
    1.856949e-02      7.024152e-20
    1.867239e-02      7.076976e-20
    1.877587e-02      7.130276e-20
    1.887991e-02      7.184057e-20
    1.898454e-02      7.238324e-20
    1.908974e-02      7.293081e-20
    1.919553e-02      7.348333e-20
    1.930190e-02      7.404085e-20
    1.940886e-02      7.460342e-20
    1.951641e-02      7.517110e-20
    1.962456e-02      7.574393e-20
    1.973331e-02      7.632197e-20
    1.984266e-02      7.690526e-20
    1.995262e-02      7.749386e-20
    2.006319e-02      7.808782e-20
    2.017437e-02      7.868720e-20
    2.028617e-02      7.929205e-20
    2.039858e-02      7.990242e-20
    2.051162e-02      8.051838e-20
    2.062529e-02      8.113997e-20
    2.073958e-02      8.176725e-20
    2.085451e-02      8.240029e-20
    2.097008e-02      8.303913e-20
    2.108628e-02      8.368383e-20
    2.120313e-02      8.433446e-20
    2.132063e-02      8.499108e-20
    2.143878e-02      8.565374e-20
    2.155758e-02      8.632250e-20
    2.167704e-02      8.699742e-20
    2.179716e-02      8.767858e-20
    2.191795e-02      8.836602e-20
    2.203941e-02      8.905982e-20
    2.216154e-02      8.976003e-20
    2.228435e-02      9.046672e-20
    2.240784e-02      9.117996e-20
    2.253201e-02      9.189981e-20
    2.265687e-02      9.262633e-20
    2.278243e-02      9.335961e-20
    2.290868e-02      9.409969e-20
    2.303563e-02      9.484666e-20
    2.316328e-02      9.560057e-20
    2.329164e-02      9.636151e-20
    2.342071e-02      9.712953e-20
    2.355049e-02      9.790472e-20
    2.368100e-02      9.868714e-20
    2.381223e-02      9.947687e-20
    2.394418e-02      1.002740e-19
    2.407687e-02      1.010785e-19
    2.421029e-02      1.018906e-19
    2.434445e-02      1.027103e-19
    2.447936e-02      1.035377e-19
    2.461501e-02      1.043728e-19
    2.475141e-02      1.052158e-19
    2.488857e-02      1.060667e-19
    2.502649e-02      1.069255e-19
    2.516518e-02      1.077925e-19
    2.530463e-02      1.086676e-19
    2.544486e-02      1.095510e-19
    2.558586e-02      1.104426e-19
    2.572764e-02      1.113427e-19
    2.587021e-02      1.122512e-19
    2.601357e-02      1.131684e-19
    2.615773e-02      1.140942e-19
    2.630268e-02      1.150287e-19
    2.644844e-02      1.159721e-19
    2.659500e-02      1.169244e-19
    2.674238e-02      1.178857e-19
    2.689057e-02      1.188561e-19
    2.703958e-02      1.198358e-19
    2.718942e-02      1.208247e-19
    2.734009e-02      1.218230e-19
    2.749160e-02      1.228308e-19
    2.764394e-02      1.238481e-19
    2.779713e-02      1.248751e-19
    2.795117e-02      1.259119e-19
    2.810606e-02      1.269585e-19
    2.826181e-02      1.280152e-19
    2.841842e-02      1.290818e-19
    2.857591e-02      1.301587e-19
    2.873426e-02      1.312458e-19
    2.889349e-02      1.323433e-19
    2.905360e-02      1.334512e-19
    2.921460e-02      1.345698e-19
    2.937650e-02      1.356990e-19
    2.953929e-02      1.368391e-19
    2.970298e-02      1.379900e-19
    2.986758e-02      1.391519e-19
    3.003309e-02      1.403250e-19
    3.019952e-02      1.415093e-19
    3.036687e-02      1.427050e-19
    3.053515e-02      1.439121e-19
    3.070436e-02      1.451309e-19
    3.087450e-02      1.463613e-19
    3.104560e-02      1.476035e-19
    3.121764e-02      1.488577e-19
    3.139063e-02      1.501239e-19
    3.156458e-02      1.514023e-19
    3.173949e-02      1.526930e-19
    3.191538e-02      1.539961e-19
    3.209224e-02      1.553118e-19
    3.227008e-02      1.566401e-19
    3.244890e-02      1.579813e-19
    3.262872e-02      1.593354e-19
    3.280953e-02      1.607025e-19
    3.299134e-02      1.620829e-19
    3.317416e-02      1.634765e-19
    3.335800e-02      1.648837e-19
    3.354285e-02      1.663044e-19
    3.372873e-02      1.677388e-19
    3.391564e-02      1.691872e-19
    3.410358e-02      1.706495e-19
    3.429257e-02      1.721260e-19
    3.448260e-02      1.736168e-19
    3.467369e-02      1.751221e-19
    3.486583e-02      1.766419e-19
    3.505904e-02      1.781764e-19
    3.525332e-02      1.797259e-19
    3.544867e-02      1.812904e-19
    3.564511e-02      1.828700e-19
    3.584264e-02      1.844650e-19
    3.604126e-02      1.860755e-19
    3.624099e-02      1.877016e-19
    3.644182e-02      1.893436e-19
    3.664376e-02      1.910015e-19
    3.684682e-02      1.926755e-19
    3.705101e-02      1.943658e-19
    3.725632e-02      1.960726e-19
    3.746278e-02      1.977959e-19
    3.767038e-02      1.995361e-19
    3.787913e-02      2.012932e-19
    3.808904e-02      2.030675e-19
    3.830011e-02      2.048590e-19
    3.851235e-02      2.066680e-19
    3.872576e-02      2.084947e-19
    3.894036e-02      2.103392e-19
    3.915615e-02      2.122017e-19
    3.937314e-02      2.140824e-19
    3.959132e-02      2.159815e-19
    3.981072e-02      2.178991e-19
    4.003133e-02      2.198354e-19
    4.025316e-02      2.217907e-19
    4.047622e-02      2.237651e-19
    4.070052e-02      2.257589e-19
    4.092607e-02      2.277721e-19
    4.115286e-02      2.298050e-19
    4.138091e-02      2.318579e-19
    4.161022e-02      2.339309e-19
    4.184080e-02      2.360241e-19
    4.207266e-02      2.381379e-19
    4.230581e-02      2.402724e-19
    4.254025e-02      2.424278e-19
    4.277598e-02      2.446044e-19
    4.301303e-02      2.468023e-19
    4.325138e-02      2.490218e-19
    4.349106e-02      2.512631e-19
    4.373207e-02      2.535263e-19
    4.397441e-02      2.558119e-19
    4.421809e-02      2.581198e-19
    4.446313e-02      2.604504e-19
    4.470952e-02      2.628040e-19
    4.495728e-02      2.651806e-19
    4.520641e-02      2.675807e-19
    4.545692e-02      2.700043e-19
    4.570882e-02      2.724518e-19
    4.596211e-02      2.749234e-19
    4.621681e-02      2.774193e-19
    4.647292e-02      2.799397e-19
    4.673045e-02      2.824850e-19
    4.698941e-02      2.850553e-19
    4.724980e-02      2.876510e-19
    4.751164e-02      2.902723e-19
    4.777492e-02      2.929193e-19
    4.803967e-02      2.955925e-19
    4.830588e-02      2.982920e-19
    4.857357e-02      3.010181e-19
    4.884274e-02      3.037712e-19
    4.911340e-02      3.065514e-19
    4.938556e-02      3.093590e-19
    4.965923e-02      3.121943e-19
    4.993442e-02      3.150576e-19
    5.021113e-02      3.179492e-19
    5.048938e-02      3.208693e-19
    5.076916e-02      3.238183e-19
    5.105050e-02      3.267964e-19
    5.133340e-02      3.298040e-19
    5.161786e-02      3.328412e-19
    5.190390e-02      3.359085e-19
    5.219153e-02      3.390061e-19
    5.248075e-02      3.421343e-19
    5.277157e-02      3.452935e-19
    5.306400e-02      3.484839e-19
    5.335806e-02      3.517059e-19
    5.365374e-02      3.549598e-19
    5.395106e-02      3.582458e-19
    5.425003e-02      3.615644e-19
    5.455066e-02      3.649158e-19
    5.485295e-02      3.683004e-19
    5.515692e-02      3.717186e-19
    5.546257e-02      3.751706e-19
    5.576992e-02      3.786568e-19
    5.607897e-02      3.821775e-19
    5.638973e-02      3.857331e-19
    5.670221e-02      3.893239e-19
    5.701643e-02      3.929504e-19
    5.733238e-02      3.966127e-19
    5.765009e-02      4.003114e-19
    5.796956e-02      4.040468e-19
    5.829080e-02      4.078192e-19
    5.861382e-02      4.116291e-19
    5.893863e-02      4.154767e-19
    5.926523e-02      4.193625e-19
    5.959365e-02      4.232868e-19
    5.992389e-02      4.272502e-19
    6.025596e-02      4.312528e-19
    6.058987e-02      4.352952e-19
    6.092563e-02      4.393777e-19
    6.126325e-02      4.435007e-19
    6.160274e-02      4.476647e-19
    6.194411e-02      4.518701e-19
    6.228737e-02      4.561172e-19
    6.263254e-02      4.604065e-19
    6.297961e-02      4.647384e-19
    6.332862e-02      4.691134e-19
    6.367955e-02      4.735319e-19
    6.403243e-02      4.779942e-19
    6.438727e-02      4.825009e-19
    6.474407e-02      4.870525e-19
    6.510285e-02      4.916492e-19
    6.546362e-02      4.962917e-19
    6.582638e-02      5.009803e-19
    6.619116e-02      5.057156e-19
    6.655796e-02      5.104980e-19
    6.692679e-02      5.153279e-19
    6.729767e-02      5.202059e-19
    6.767060e-02      5.251325e-19
    6.804559e-02      5.301080e-19
    6.842267e-02      5.351331e-19
    6.880183e-02      5.402081e-19
    6.918310e-02      5.453337e-19
    6.956648e-02      5.505103e-19
    6.995198e-02      5.557385e-19
    7.033962e-02      5.610186e-19
    7.072940e-02      5.663514e-19
    7.112135e-02      5.717373e-19
    7.151547e-02      5.771768e-19
    7.191177e-02      5.826704e-19
    7.231027e-02      5.882188e-19
    7.271098e-02      5.938225e-19
    7.311391e-02      5.994820e-19
    7.351907e-02      6.051978e-19
    7.392648e-02      6.109707e-19
    7.433614e-02      6.168010e-19
    7.474807e-02      6.226894e-19
    7.516229e-02      6.286366e-19
    7.557880e-02      6.346430e-19
    7.599762e-02      6.407092e-19
    7.641876e-02      6.468360e-19
    7.684224e-02      6.530238e-19
    7.726806e-02      6.592733e-19
    7.769624e-02      6.655851e-19
    7.812679e-02      6.719598e-19
    7.855973e-02      6.783981e-19
    7.899507e-02      6.849006e-19
    7.943282e-02      6.914680e-19
    7.987300e-02      6.981008e-19
    8.031562e-02      7.047999e-19
    8.076069e-02      7.115657e-19
    8.120822e-02      7.183990e-19
    8.165824e-02      7.253005e-19
    8.211075e-02      7.322709e-19
    8.256576e-02      7.393108e-19
    8.302330e-02      7.464209e-19
    8.348338e-02      7.536020e-19
    8.394600e-02      7.608548e-19
    8.441119e-02      7.681799e-19
    8.487895e-02      7.755781e-19
    8.534931e-02      7.830502e-19
    8.582227e-02      7.905969e-19
    8.629785e-02      7.982189e-19
