ALMA_source_name,Band,PWV,SB_name,Vel.res.,Ang.res.,RA,Dec,FOV,Int.Time,Cont_sens_mJybeam,Line_sens_10kms_mJybeam,Obs.date,Bandwidth,Freq,Freq.sup.,antenna_arrays,proposal_id,member_ous_uid,group_ous_uid
PJ065-26,3,4.60218,PJ065-26_a_03_TM1,5213.164134001056,0.983933356892215,65.40854999999327,-26.954333333333516,0.015320220470960516,2691.36,0.009229911785070476,0.3851443529780402,2021-03-02,1875000000.0,112.4152216779029,"[97.81..99.68GHz,1938.48kHz,477.4uJy/beam@10km/s,20uJy/beam@native, XX YY] U [99.49..101.37GHz,1938.48kHz,473.6uJy/beam@10km/s,20uJy/beam@native, XX YY] U [109.81..111.68GHz,1938.48kHz,387.9uJy/beam@10km/s,17.2uJy/beam@native, XX YY] U [111.48..113.35GHz,1938.48kHz,385.1uJy/beam@10km/s,17.2uJy/beam@native, XX YY]",A001:DA48 A002:DA44 A007:DV21 A008:DA46 A010:DV15 A011:DV07 A015:DV25 A016:DV24 A022:DV01 A023:DV12 A024:DA58 A025:DV10 A027:DV17 A033:DA49 A035:DA43 A036:DA64 A040:DA65 A043:DA42 A044:DA55 A045:DA57 A047:DV06 A048:DA50 A049:DA63 A050:DV19 A058:DA41 A060:DA47 A062:DV02 A066:DA54 A069:DA45 A070:DA59 A072:DA53 A073:DV23 A074:DV09 A075:DA56 A076:DA62 A082:DA60 A083:DA51 A085:DA52 A086:DV22 A087:DV18 A088:DV11 A089:DV16 A090:DV13 A091:DA61 A093:DV03 A094:DV14 T701:PM02 T703:PM01 T704:PM04,2019.1.00147.S,uid://A001/X1465/X3830,uid://A001/X1465/X382f
PJ231-20,6,1.9394217,PJ231-20_a_06_TE,2324.403577018447,0.8960373617273917,231.65766666666667,-20.83352777777778,0.006682241047718372,453.6,0.03961615639547672,1.222073362627657,2017-03-14,1875000000.0,250.92201876411207,"[232.26..234.13GHz,1938.48kHz,1.2mJy/beam@10km/s,77uJy/beam@native, XX YY] U [234.13..236.00GHz,1938.48kHz,1.2mJy/beam@10km/s,77.1uJy/beam@native, XX YY] U [248.30..250.17GHz,1938.48kHz,1.2mJy/beam@10km/s,81.6uJy/beam@native, XX YY] U [249.99..251.86GHz,1938.48kHz,1.2mJy/beam@10km/s,81.6uJy/beam@native, XX YY]",A001:DA59 A002:DA49 A003:DV23 A004:DA41 A005:DA54 A006:DA61 A009:DV18 A010:DV25 A011:DV09 A014:DV22 A017:DV12 A018:DA52 A019:DA64 A020:DV03 A021:DA58 A023:DA51 A025:DA57 A027:DV07 A029:DV10 A030:DA65 A035:DA62 A036:DV16 A037:DV19 A038:DA50 A046:DA53 A047:DA55 A048:DV15 A049:DV11 A050:DV24 A052:DA47 A060:DA60 A062:DA56 A063:DA44 A064:DV13 A065:DV06 A067:DA42 A068:DA45 A069:DV14 A070:DV21 A071:DA43 A072:DV05 T701:PM03 T702:PM02 T703:PM04,2015.1.01115.S,uid://A001/X2fb/X440,uid://A001/X2fb/X43f
PJ231-20,8,0.91,PJ231-20_a_08_7M,2836.220813603751,3.214875176427015,231.65767083339128,-20.833516666683572,0.006815405953811146,1814.4,0.8118451223800711,17.982473962141512,2023-07-29,2000000000.0,399.9826658667956,"[398.98..400.98GHz,3904.30kHz,20.1mJy/beam@10km/s,1.6mJy/beam@native, XX YY] U [400.71..402.71GHz,3904.30kHz,20.7mJy/beam@10km/s,1.7mJy/beam@native, XX YY] U [410.99..412.98GHz,3904.30kHz,18.8mJy/beam@10km/s,1.6mJy/beam@native, XX YY] U [412.71..414.71GHz,3904.30kHz,19.5mJy/beam@10km/s,1.6mJy/beam@native, XX YY]",J501:CM10 J502:CM02 J503:CM03 J504:CM12 J505:CM08 J506:CM05 N601:CM07 N602:CM01 N603:CM09 N606:CM06,2021.2.00064.S,uid://A001/X15aa/X1f7,uid://A001/X15aa/X1f6
PJ308-21,6,1.112529,PJ308-21_a_06_TE,2211.1001060152234,0.6453813442695012,308.0416666666126,-21.2339722222343,0.0063463334463442775,756.0,0.029153457699159835,0.8310519415744089,2017-05-16,1875000000.0,263.73400480733187,"[245.07..246.94GHz,1938.48kHz,903.9uJy/beam@10km/s,59.8uJy/beam@native, XX YY] U [246.94..248.82GHz,1938.48kHz,901.4uJy/beam@10km/s,59.9uJy/beam@native, XX YY] U [261.11..262.98GHz,1938.48kHz,832.9uJy/beam@10km/s,56.9uJy/beam@native, XX YY] U [262.80..264.67GHz,1938.48kHz,831.1uJy/beam@10km/s,56.9uJy/beam@native, XX YY]",A001:DA59 A002:DA49 A004:DA41 A006:DA61 A008:DV08 A009:DV18 A010:DV25 A011:DV09 A014:DV22 A015:DV04 A023:DA51 A027:DV07 A030:DA65 A031:DV17 A033:DV20 A034:DA46 A036:DV16 A037:DV19 A042:DV01 A046:DA53 A052:DA47 A060:DA60 A061:DA62 A062:DA56 A063:DA44 A064:DV13 A065:DV06 A067:DA42 A068:DA45 A069:DV14 A070:DV21 A071:DA43 A072:DV05 A073:DA54 A074:DA48 A075:DV24 A076:DA52 A077:DA58 A078:DV12 A079:DA57 A080:DV23,2015.1.01115.S,uid://A001/X2fb/X418,uid://A001/X2fb/X417
PJ308-21,3,3.2028577,PJ308-21_a_03_TM1,5247.656698941675,0.9751060788536547,308.04165000002575,-21.233975000002044,0.015419664424090006,2509.92,0.009054838940477544,0.3809687790606896,2021-01-29,1875000000.0,111.68677201214129,"[97.17..99.05GHz,1938.48kHz,466.7uJy/beam@10km/s,19.5uJy/beam@native, XX YY] U [98.85..100.73GHz,1938.48kHz,462.9uJy/beam@10km/s,19.5uJy/beam@native, XX YY] U [109.10..110.98GHz,1938.48kHz,383.7uJy/beam@10km/s,17uJy/beam@native, XX YY] U [110.75..112.62GHz,1938.48kHz,381uJy/beam@10km/s,17uJy/beam@native, XX YY]",A001:DA48 A002:DA44 A007:DV21 A008:DA46 A010:DV15 A011:DV07 A015:DV25 A022:DV01 A023:DV12 A024:DA58 A025:DV10 A027:DV17 A033:DA49 A034:DV08 A035:DA43 A036:DA64 A040:DA65 A043:DA42 A044:DA55 A045:DA57 A047:DV06 A048:DA50 A049:DA63 A050:DV19 A058:DA41 A060:DA47 A062:DV02 A066:DA54 A068:DV20 A069:DA45 A070:DA59 A072:DA53 A073:DV23 A074:DV09 A076:DA62 A082:DA60 A083:DA51 A085:DA52 A086:DV22 A087:DV18 A088:DV11 A089:DV16 A090:DV13 A091:DA61 A092:DV04 A093:DV03 A094:DV14 T703:PM01,2019.1.00147.S,uid://A001/X1465/X382c,uid://A001/X1465/X382b
PSO_J167.6415-13.4960,6,1.0033547,PSO_J167_a_06_TE,37156.152088162315,0.624284241485979,167.64158333330505,-13.496000000001679,0.006608076427489538,2570.4,0.015007703953653157,0.4860662669217596,2017-05-12,2000000000.0,253.13912014605563,"[235.42..237.40GHz,31250.00kHz,479.8uJy/beam@10km/s,30.1uJy/beam@native, XX YY] U [237.42..239.40GHz,31250.00kHz,450.9uJy/beam@10km/s,28.4uJy/beam@native, XX YY] U [250.27..252.26GHz,31250.00kHz,466.1uJy/beam@10km/s,30.2uJy/beam@native, XX YY] U [252.15..254.13GHz,31250.00kHz,486.1uJy/beam@10km/s,31.6uJy/beam@native, XX YY]",A001:DA59 A002:DA49 A004:DA41 A008:DV08 A010:DV25 A011:DV09 A015:DV04 A023:DA51 A027:DV07 A029:DV10 A030:DA65 A031:DV17 A033:DV20 A034:DA46 A036:DV16 A037:DV19 A046:DA53 A048:DV15 A052:DA47 A060:DA60 A061:DA62 A062:DA56 A063:DA44 A064:DV13 A065:DV06 A069:DV14 A070:DV21 A071:DA43 A072:DV05 A073:DA54 A074:DA48 A075:DV24 A076:DA52 A077:DA58 A078:DV12 A079:DA57 A080:DV23,2015.1.00606.S,uid://A001/X2d6/X7d,uid://A001/X2d6/X7c
SDSS_J092303.53+024739.5,7,0.7381791,SDSS_J09_a_07_TE,26723.39388184494,0.3144298523694684,140.7647371,2.7943042,0.004719179541731066,2842.56,0.028028105549469145,0.7451274914123269,2016-08-21,2000000000.0,335.87147047781383,"[334.88..336.86GHz,31250.00kHz,745.1uJy/beam@10km/s,55.8uJy/beam@native, XX YY] U [336.71..338.70GHz,31250.00kHz,744.1uJy/beam@10km/s,55.8uJy/beam@native, XX YY] U [346.78..348.76GHz,31250.00kHz,738.8uJy/beam@10km/s,56.3uJy/beam@native, XX YY] U [348.63..350.62GHz,31250.00kHz,737.9uJy/beam@10km/s,56.3uJy/beam@native, XX YY]",A007:DV22 A011:DV04 A015:DV18 A017:DA57 A021:DA59 A029:DA49 A030:DA45 A031:DV08 A033:DV19 A035:DA52 A037:DV12 A038:DV07 A046:DA62 A058:DA46 A060:DA55 A062:DV05 A064:DA50 A069:DA53 A070:DA47 A072:DV01 A073:DA63 A075:DA61 A076:DV13 A077:DV16 A078:DV15 A079:DA43 A081:DV09 A082:DA42 A083:DV25 A084:DV11 A085:DA51 A086:DV14 A087:DV23 A088:DV20 A089:DA60 A090:DA54 A091:DA58 A093:DV21 A094:DV02 A137:DA41 T702:PM02,2013.1.01153.S,uid://A001/X12e/X2e6,uid://A001/X12e/X2e5
SDSS_J132853.66-022441.6,7,0.61474305,SDSS_J13_b_07_TE,26716.90428229674,0.32163064265755614,202.2235875,-2.4115825,0.004718634391388178,2721.6,0.027251191733998238,0.7244401571378732,2016-08-18,2000000000.0,335.88703066100607,"[334.89..336.88GHz,31250.00kHz,724.4uJy/beam@10km/s,54.2uJy/beam@native, XX YY] U [336.75..338.74GHz,31250.00kHz,723.4uJy/beam@10km/s,54.3uJy/beam@native, XX YY] U [346.84..348.82GHz,31250.00kHz,718.3uJy/beam@10km/s,54.7uJy/beam@native, XX YY] U [348.69..350.68GHz,31250.00kHz,717.4uJy/beam@10km/s,54.8uJy/beam@native, XX YY]",A007:DV22 A011:DV04 A015:DV18 A017:DA57 A021:DA59 A029:DA49 A030:DA45 A033:DV19 A035:DA52 A037:DV12 A038:DV07 A042:DV17 A046:DA62 A060:DA55 A062:DV05 A064:DA50 A069:DA53 A070:DA47 A072:DV01 A073:DA63 A074:DV10 A075:DA61 A076:DV13 A077:DV16 A078:DV15 A079:DA43 A080:DV24 A082:DA42 A083:DV25 A084:DV11 A085:DA51 A086:DV14 A087:DV23 A088:DV20 A089:DA60 A091:DA58 A093:DV21,2013.1.01153.S,uid://A001/X12e/X2ea,uid://A001/X12e/X2e9
WMH_5,6,1.4828719,WMH_5_a_06_TE,34715.48953943947,0.21375318047598668,36.61253333330385,-4.87732277777896,0.006165507463950536,13970.88,0.01737837548076842,0.5491665340806829,2017-11-15,2000000000.0,268.83614006460414,"[252.85..254.84GHz,31250.00kHz,505.5uJy/beam@10km/s,32.9uJy/beam@native, XX YY] U [254.85..256.84GHz,31250.00kHz,486.9uJy/beam@10km/s,31.8uJy/beam@native, XX YY] U [267.84..269.83GHz,31250.00kHz,549.2uJy/beam@10km/s,36.8uJy/beam@native, XX YY] U [269.85..271.83GHz,31250.00kHz,579.8uJy/beam@10km/s,39uJy/beam@native, XX YY]",A001:DA59 A002:DA49 A004:DA41 A006:DA61 A007:DV12 A008:DV06 A009:DV18 A013:DV20 A014:DV09 A015:DV04 A017:DV22 A023:DA51 A034:DA46 A048:DV15 A065:DV01 A071:DA43 A072:DV05 A073:DA54 A074:DA48 A075:DV24 A076:DA52 A077:DA58 A078:DV12 A079:DA64 A080:DV23 A081:DA53 A084:DV07 A085:DA47 A086:DV11 A087:DV10 A088:DA57 A089:DA50 A091:DA63 A092:DV17 A094:DA45 A095:DV25 A096:DA65 A097:DV03 A099:DA55 A100:DA56 A101:DA60 A102:DV16 A103:DA62 A104:DV14 A106:DV08 A110:DA58 A134:DA44 A135:DV19,2015.1.00834.S,uid://A001/X2d6/X5a,uid://A001/X2d6/X59
WMH13,6,1.8575435,WMH13_a_06_TE,34300.569973758415,0.8790040471131191,149.98558333333332,2.207527777777778,0.0061365509846614515,4777.92,0.02310194628703261,0.6911275687134973,2016-05-25,2000000000.0,272.1667098412604,"[254.01..255.99GHz,31250.00kHz,714.4uJy/beam@10km/s,46.6uJy/beam@native, XX YY] U [256.01..257.99GHz,31250.00kHz,690.4uJy/beam@10km/s,45.2uJy/beam@native, XX YY] U [269.11..271.10GHz,31250.00kHz,692.9uJy/beam@10km/s,46.5uJy/beam@native, XX YY] U [271.17..273.16GHz,31250.00kHz,691.1uJy/beam@10km/s,46.6uJy/beam@native, XX YY]",A001:DA58 A002:DV16 A003:DV21 A004:DV24 A005:DV25 A010:DV02 A013:DA51 A015:DV18 A016:DV04 A017:DA57 A018:DA63 A019:DA54 A021:DA59 A023:DV11 A024:DV10 A026:DV09 A027:DV13 A029:DA49 A030:DA45 A031:DV08 A033:DV19 A034:DV20 A035:DA52 A036:DA60 A037:DV12 A038:DV07 A040:DA43 A042:DV17 A044:DV15 A046:DA62 A050:DV14 A058:DA46 A060:DA55 A062:DV05 A066:DA64 A067:DV21 A068:DA44 A069:DA53 A070:DA47 A071:DA50 A072:DV01 A075:DA61 A137:DA41,2013.1.00815.S,uid://A001/X121/X24f,uid://A001/X121/X24e
