ALMA_source_name,Band,PWV,SB_name,Vel.res.,Ang.res.,RA,Dec,FOV,Int.Time,Cont_sens_mJybeam,Line_sens_10kms_mJybeam,Obs.date,Bandwidth,Freq,Freq.sup.,antenna_arrays,proposal_id,member_ous_uid,group_ous_uid
PJ308-21,3,3.2028577,PJ308-21_a_03_TM1,5247.656698941675,0.9751060788536547,308.0416500000257,-21.233975000002044,0.01541966442409,2509.92,0.0090548389404775,0.3809687790606896,2021-01-29,1875000000.0,111.68677201214128,"[97.17..99.05GHz,1938.48kHz,466.7uJy/beam@10km/s,19.5uJy/beam@native, XX YY] U [98.85..100.73GHz,1938.48kHz,462.9uJy/beam@10km/s,19.5uJy/beam@native, XX YY] U [109.10..110.98GHz,1938.48kHz,383.7uJy/beam@10km/s,17uJy/beam@native, XX YY] U [110.75..112.62GHz,1938.48kHz,381uJy/beam@10km/s,17uJy/beam@native, XX YY]",A001:DA48 A002:DA44 A007:DV21 A008:DA46 A010:DV15 A011:DV07 A015:DV25 A022:DV01 A023:DV12 A024:DA58 A025:DV10 A027:DV17 A033:DA49 A034:DV08 A035:DA43 A036:DA64 A040:DA65 A043:DA42 A044:DA55 A045:DA57 A047:DV06 A048:DA50 A049:DA63 A050:DV19 A058:DA41 A060:DA47 A062:DV02 A066:DA54 A068:DV20 A069:DA45 A070:DA59 A072:DA53 A073:DV23 A074:DV09 A076:DA62 A082:DA60 A083:DA51 A085:DA52 A086:DV22 A087:DV18 A088:DV11 A089:DV16 A090:DV13 A091:DA61 A092:DV04 A093:DV03 A094:DV14 T703:PM01,2019.1.00147.S,uid://A001/X1465/X382c,uid://A001/X1465/X382b
