ALMA_source_name,Band,PWV,SB_name,Vel.res.,Ang.res.,RA,Dec,FOV,Int.Time,Cont_sens_mJybeam,Line_sens_10kms_mJybeam,Obs.date,Bandwidth,Freq,Freq.sup.,antenna_arrays,proposal_id,member_ous_uid,group_ous_uid
J1509-1749,6,1.6080664,J1509-17_a_06_TE,2177.8517791346385,0.9155109878636194,227.42408333333333,-17.82411111111111,0.0062480523555922,483.84,0.0391530863347579,1.1403703937914351,2017-03-14,1875000000.0,267.74301872015434,"[249.08..250.95GHz,1938.48kHz,1.2mJy/beam@10km/s,77.9uJy/beam@native, XX YY] U [250.95..252.83GHz,1938.48kHz,1.2mJy/beam@10km/s,78uJy/beam@native, XX YY] U [265.12..266.99GHz,1938.48kHz,1.1mJy/beam@10km/s,78.6uJy/beam@native, XX YY] U [266.81..268.68GHz,1938.48kHz,1.1mJy/beam@10km/s,78.7uJy/beam@native, XX YY]",A001:DA59 A002:DA49 A003:DV23 A004:DA41 A005:DA54 A006:DA61 A008:DV08 A009:DV18 A010:DV25 A011:DV09 A013:DA48 A014:DV22 A015:DV04 A017:DV12 A018:DA52 A019:DA64 A020:DV03 A021:DA58 A023:DA51 A025:DA57 A027:DV07 A029:DV10 A030:DA65 A031:DV17 A035:DA62 A036:DV16 A037:DV19 A038:DA50 A042:DV01 A046:DA53 A047:DA55 A048:DV15 A049:DV11 A050:DV24 A052:DA47 A060:DA60 A062:DA56 A063:DA44 A064:DV13 A065:DV06 A067:DA42 A068:DA45 A069:DV14 A070:DV21 A071:DA43 T701:PM03 T702:PM02 T703:PM04,2015.1.01115.S,uid://A001/X2fb/X414,uid://A001/X2fb/X413
